mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut36	0.234219	0.0797274	0.241646	0.519773	0.0657724	7
mut37	0.234219	0.0797274	0.241646	0.519773	0.0657724	7
mut38	0.234219	0.0797274	0.241646	0.519773	0.0657724	7
mut39	0.234219	0.0797274	0.241646	0.519773	0.0657724	7
mut40	0.0668239	0.0209506	0.0778054	0.0626576	0.272777	8
mut41	0.0668239	0.0209506	0.0778054	0.0626576	0.272777	8
mut42	0.0668239	0.0209506	0.0778054	0.0626576	0.272777	8
mut43	0.0668239	0.0209506	0.0778054	0.0626576	0.272777	8
mut44	0.0668239	0.0209506	0.0778054	0.0626576	0.272777	8
mut45	0.130149	0.0541566	0.225218	0.137493	0.0461752	9
mut46	0.130149	0.0541566	0.225218	0.137493	0.0461752	9
mut47	0.130149	0.0541566	0.225218	0.137493	0.0461752	9
mut48	0.130149	0.0541566	0.225218	0.137493	0.0461752	9
mut49	0.130149	0.0541566	0.225218	0.137493	0.0461752	9
mut50	0.103628	0.369287	0.0363236	0.174633	0.337253	10
mut51	0.103628	0.369287	0.0363236	0.174633	0.337253	10
mut52	0.103628	0.369287	0.0363236	0.174633	0.337253	10
mut53	0.103628	0.369287	0.0363236	0.174633	0.337253	10
mut54	0.103628	0.369287	0.0363236	0.174633	0.337253	10
mut55	0.0724838	0.270403	0.0238484	0.121763	0.346555	11
mut56	0.0724838	0.270403	0.0238484	0.121763	0.346555	11
mut57	0.0724838	0.270403	0.0238484	0.121763	0.346555	11
mut58	0.0724838	0.270403	0.0238484	0.121763	0.346555	11
mut59	0.0724838	0.270403	0.0238484	0.121763	0.346555	11
mut60	0.038463	0.0100562	0.405962	0.0656433	0.0186519	12
mut61	0.038463	0.0100562	0.405962	0.0656433	0.0186519	12
mut62	0.038463	0.0100562	0.405962	0.0656433	0.0186519	12
mut63	0.038463	0.0100562	0.405962	0.0656433	0.0186519	12
mut64	0.038463	0.0100562	0.405962	0.0656433	0.0186519	12
mut65	0.0988426	0.046485	0.20638	0.0623902	0.036551	13
mut66	0.0988426	0.046485	0.20638	0.0623902	0.036551	13
mut67	0.0988426	0.046485	0.20638	0.0623902	0.036551	13
mut68	0.0988426	0.046485	0.20638	0.0623902	0.036551	13
mut69	0.0988426	0.046485	0.20638	0.0623902	0.036551	13
mut70	0.0644796	0.0372619	0.123496	0.0257091	0.0272213	14
mut71	0.0644796	0.0372619	0.123496	0.0257091	0.0272213	14
mut72	0.0644796	0.0372619	0.123496	0.0257091	0.0272213	14
mut73	0.0644796	0.0372619	0.123496	0.0257091	0.0272213	14
mut74	0.0644796	0.0372619	0.123496	0.0257091	0.0272213	14
mut75	0.0360191	0.148679	0.0137763	0.0923095	0.242754	15
mut76	0.0360191	0.148679	0.0137763	0.0923095	0.242754	15
mut77	0.0360191	0.148679	0.0137763	0.0923095	0.242754	15
mut78	0.0360191	0.148679	0.0137763	0.0923095	0.242754	15
mut79	0.0360191	0.148679	0.0137763	0.0923095	0.242754	15
mut80	0.032881	0.0106268	0.0728038	0.0327294	0.240797	16
mut81	0.032881	0.0106268	0.0728038	0.0327294	0.240797	16
mut82	0.032881	0.0106268	0.0728038	0.0327294	0.240797	16
mut83	0.032881	0.0106268	0.0728038	0.0327294	0.240797	16
mut84	0.032881	0.0106268	0.0728038	0.0327294	0.240797	16
mut85	0.0408573	0.0110918	0.0180969	0.27736	0.00823157	17
mut86	0.0408573	0.0110918	0.0180969	0.27736	0.00823157	17
mut87	0.0408573	0.0110918	0.0180969	0.27736	0.00823157	17
mut88	0.0408573	0.0110918	0.0180969	0.27736	0.00823157	17
mut89	0.0408573	0.0110918	0.0180969	0.27736	0.00823157	17
