mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut36	0.0530081	0.031557	0.16783	0.0221425	0.0646136	7
mut37	0.0530081	0.031557	0.16783	0.0221425	0.0646136	7
mut38	0.0530081	0.031557	0.16783	0.0221425	0.0646136	7
mut39	0.0530081	0.031557	0.16783	0.0221425	0.0646136	7
mut40	0.184392	0.290316	0.0366781	0.0345848	0.0156007	8
mut41	0.184392	0.290316	0.0366781	0.0345848	0.0156007	8
mut42	0.184392	0.290316	0.0366781	0.0345848	0.0156007	8
mut43	0.184392	0.290316	0.0366781	0.0345848	0.0156007	8
mut44	0.184392	0.290316	0.0366781	0.0345848	0.0156007	8
mut45	0.0305331	0.0229222	0.439382	0.0226445	0.00890344	9
mut46	0.0305331	0.0229222	0.439382	0.0226445	0.00890344	9
mut47	0.0305331	0.0229222	0.439382	0.0226445	0.00890344	9
mut48	0.0305331	0.0229222	0.439382	0.0226445	0.00890344	9
mut49	0.0305331	0.0229222	0.439382	0.0226445	0.00890344	9
mut50	0.0159024	0.0201104	0.138802	0.00913634	0.0437069	10
mut51	0.0159024	0.0201104	0.138802	0.00913634	0.0437069	10
mut52	0.0159024	0.0201104	0.138802	0.00913634	0.0437069	10
mut53	0.0159024	0.0201104	0.138802	0.00913634	0.0437069	10
mut54	0.0159024	0.0201104	0.138802	0.00913634	0.0437069	10
mut55	0.0528489	0.275252	0.0216993	0.0197223	0.00954804	11
mut56	0.0528489	0.275252	0.0216993	0.0197223	0.00954804	11
mut57	0.0528489	0.275252	0.0216993	0.0197223	0.00954804	11
mut58	0.0528489	0.275252	0.0216993	0.0197223	0.00954804	11
mut59	0.0528489	0.275252	0.0216993	0.0197223	0.00954804	11
mut60	0.035925	0.152422	0.0122406	0.0102376	0.00524286	12
mut61	0.035925	0.152422	0.0122406	0.0102376	0.00524286	12
mut62	0.035925	0.152422	0.0122406	0.0102376	0.00524286	12
mut63	0.035925	0.152422	0.0122406	0.0102376	0.00524286	12
mut64	0.035925	0.152422	0.0122406	0.0102376	0.00524286	12
mut65	0.0146801	0.0101508	0.355992	0.0114159	0.00542333	13
mut66	0.0146801	0.0101508	0.355992	0.0114159	0.00542333	13
mut67	0.0146801	0.0101508	0.355992	0.0114159	0.00542333	13
mut68	0.0146801	0.0101508	0.355992	0.0114159	0.00542333	13
mut69	0.0146801	0.0101508	0.355992	0.0114159	0.00542333	13
mut70	0.0146934	0.503105	0.100486	0.0984741	0.190313	14
mut71	0.0146934	0.503105	0.100486	0.0984741	0.190313	14
mut72	0.0146934	0.503105	0.100486	0.0984741	0.190313	14
mut73	0.0146934	0.503105	0.100486	0.0984741	0.190313	14
mut74	0.0146934	0.503105	0.100486	0.0984741	0.190313	14
mut75	0.0297418	0.0109878	0.010854	0.143741	0.423625	15
mut76	0.0297418	0.0109878	0.010854	0.143741	0.423625	15
mut77	0.0297418	0.0109878	0.010854	0.143741	0.423625	15
mut78	0.0297418	0.0109878	0.010854	0.143741	0.423625	15
mut79	0.0297418	0.0109878	0.010854	0.143741	0.423625	15
mut80	0.121676	0.0534487	0.133309	0.0696313	0.0935168	16
mut81	0.121676	0.0534487	0.133309	0.0696313	0.0935168	16
mut82	0.121676	0.0534487	0.133309	0.0696313	0.0935168	16
mut83	0.121676	0.0534487	0.133309	0.0696313	0.0935168	16
mut84	0.121676	0.0534487	0.133309	0.0696313	0.0935168	16
mut85	0.0527017	0.0377408	0.119821	0.0594147	0.0792133	17
mut86	0.0527017	0.0377408	0.119821	0.0594147	0.0792133	17
mut87	0.0527017	0.0377408	0.119821	0.0594147	0.0792133	17
mut88	0.0527017	0.0377408	0.119821	0.0594147	0.0792133	17
mut89	0.0527017	0.0377408	0.119821	0.0594147	0.0792133	17
mut90	0.0316583	0.0105727	0.0867658	0.0429868	0.0639883	18
mut91	0.0316583	0.0105727	0.0867658	0.0429868	0.0639883	18
mut92	0.0316583	0.0105727	0.0867658	0.0429868	0.0639883	18
mut93	0.0316583	0.0105727	0.0867658	0.0429868	0.0639883	18
mut94	0.0316583	0.0105727	0.0867658	0.0429868	0.0639883	18
