mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut45	0.17948	0.0336229	0.0297275	0.768472	0.232962	0.749245	0.233087	0.106624	0.148265	0.0659762	0.376308	0.0284816	0.936619	0.652563	0.0672314	9
mut46	0.17948	0.0336229	0.0297275	0.768472	0.232962	0.749245	0.233087	0.106624	0.148265	0.0659762	0.376308	0.0284816	0.936619	0.652563	0.0672314	9
mut47	0.17948	0.0336229	0.0297275	0.768472	0.232962	0.749245	0.233087	0.106624	0.148265	0.0659762	0.376308	0.0284816	0.936619	0.652563	0.0672314	9
mut48	0.17948	0.0336229	0.0297275	0.768472	0.232962	0.749245	0.233087	0.106624	0.148265	0.0659762	0.376308	0.0284816	0.936619	0.652563	0.0672314	9
mut49	0.17948	0.0336229	0.0297275	0.768472	0.232962	0.749245	0.233087	0.106624	0.148265	0.0659762	0.376308	0.0284816	0.936619	0.652563	0.0672314	9
mut50	0.0693702	0.0114203	0.008598	0.456607	0.133466	0.0315444	0.014398	0.0351964	0.0532648	0.0217068	0.250544	0.00977887	0.108434	0.116095	0.0228899	10
mut51	0.0693702	0.0114203	0.008598	0.456607	0.133466	0.0315444	0.014398	0.0351964	0.0532648	0.0217068	0.250544	0.00977887	0.108434	0.116095	0.0228899	10
mut52	0.0693702	0.0114203	0.008598	0.456607	0.133466	0.0315444	0.014398	0.0351964	0.0532648	0.0217068	0.250544	0.00977887	0.108434	0.116095	0.0228899	10
mut53	0.0693702	0.0114203	0.008598	0.456607	0.133466	0.0315444	0.014398	0.0351964	0.0532648	0.0217068	0.250544	0.00977887	0.108434	0.116095	0.0228899	10
mut54	0.0693702	0.0114203	0.008598	0.456607	0.133466	0.0315444	0.014398	0.0351964	0.0532648	0.0217068	0.250544	0.00977887	0.108434	0.116095	0.0228899	10
mut55	0.0633578	0.0158842	0.118247	0.0209059	0.192878	0.00746397	0.0144225	0.0374009	0.045661	0.0206019	0.200531	0.642058	0.0108613	0.0160885	0.023451	11
mut56	0.0633578	0.0158842	0.118247	0.0209059	0.192878	0.00746397	0.0144225	0.0374009	0.045661	0.0206019	0.200531	0.642058	0.0108613	0.0160885	0.023451	11
mut57	0.0633578	0.0158842	0.118247	0.0209059	0.192878	0.00746397	0.0144225	0.0374009	0.045661	0.0206019	0.200531	0.642058	0.0108613	0.0160885	0.023451	11
mut58	0.0633578	0.0158842	0.118247	0.0209059	0.192878	0.00746397	0.0144225	0.0374009	0.045661	0.0206019	0.200531	0.642058	0.0108613	0.0160885	0.023451	11
mut59	0.0633578	0.0158842	0.118247	0.0209059	0.192878	0.00746397	0.0144225	0.0374009	0.045661	0.0206019	0.200531	0.642058	0.0108613	0.0160885	0.023451	11
mut60	0.0639094	0.0101041	0.00812967	0.135959	0.048915	0.484426	0.0521421	0.0323309	0.0392918	0.0222604	0.0365973	0.0105491	0.708045	0.141796	0.0230599	12
mut61	0.0639094	0.0101041	0.00812967	0.135959	0.048915	0.484426	0.0521421	0.0323309	0.0392918	0.0222604	0.0365973	0.0105491	0.708045	0.141796	0.0230599	12
mut62	0.0639094	0.0101041	0.00812967	0.135959	0.048915	0.484426	0.0521421	0.0323309	0.0392918	0.0222604	0.0365973	0.0105491	0.708045	0.141796	0.0230599	12
mut63	0.0639094	0.0101041	0.00812967	0.135959	0.048915	0.484426	0.0521421	0.0323309	0.0392918	0.0222604	0.0365973	0.0105491	0.708045	0.141796	0.0230599	12
mut64	0.0639094	0.0101041	0.00812967	0.135959	0.048915	0.484426	0.0521421	0.0323309	0.0392918	0.0222604	0.0365973	0.0105491	0.708045	0.141796	0.0230599	12
mut65	0.068072	0.00939768	0.00944281	0.0225158	0.0509899	0.147645	0.552107	0.0384052	0.0469345	0.0191142	0.0325015	0.00928032	0.0116811	0.0541695	0.0231851	13
mut66	0.068072	0.00939768	0.00944281	0.0225158	0.0509899	0.147645	0.552107	0.0384052	0.0469345	0.0191142	0.0325015	0.00928032	0.0116811	0.0541695	0.0231851	13
mut67	0.068072	0.00939768	0.00944281	0.0225158	0.0509899	0.147645	0.552107	0.0384052	0.0469345	0.0191142	0.0325015	0.00928032	0.0116811	0.0541695	0.0231851	13
mut68	0.068072	0.00939768	0.00944281	0.0225158	0.0509899	0.147645	0.552107	0.0384052	0.0469345	0.0191142	0.0325015	0.00928032	0.0116811	0.0541695	0.0231851	13
mut69	0.068072	0.00939768	0.00944281	0.0225158	0.0509899	0.147645	0.552107	0.0384052	0.0469345	0.0191142	0.0325015	0.00928032	0.0116811	0.0541695	0.0231851	13
