mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut36	0.0524432	0.646771	0.685946	0.0124456	0.0177018	0.0269459	0.0833977	0.575279	0.0163025	0.490101	0.031964	0.0331275	0.0236262	0.0113121	0.0443617	7
mut37	0.0524432	0.646771	0.685946	0.0124456	0.0177018	0.0269459	0.0833977	0.575279	0.0163025	0.490101	0.031964	0.0331275	0.0236262	0.0113121	0.0443617	7
mut38	0.0524432	0.646771	0.685946	0.0124456	0.0177018	0.0269459	0.0833977	0.575279	0.0163025	0.490101	0.031964	0.0331275	0.0236262	0.0113121	0.0443617	7
mut39	0.0524432	0.646771	0.685946	0.0124456	0.0177018	0.0269459	0.0833977	0.575279	0.0163025	0.490101	0.031964	0.0331275	0.0236262	0.0113121	0.0443617	7
mut40	0.106847	0.0969776	0.0434398	0.0265227	0.875428	0.062179	0.0252451	0.043617	0.0831509	0.270557	0.071947	0.033887	0.0490315	0.0577905	0.0613278	8
mut41	0.106847	0.0969776	0.0434398	0.0265227	0.875428	0.062179	0.0252451	0.043617	0.0831509	0.270557	0.071947	0.033887	0.0490315	0.0577905	0.0613278	8
mut42	0.106847	0.0969776	0.0434398	0.0265227	0.875428	0.062179	0.0252451	0.043617	0.0831509	0.270557	0.071947	0.033887	0.0490315	0.0577905	0.0613278	8
mut43	0.106847	0.0969776	0.0434398	0.0265227	0.875428	0.062179	0.0252451	0.043617	0.0831509	0.270557	0.071947	0.033887	0.0490315	0.0577905	0.0613278	8
mut44	0.106847	0.0969776	0.0434398	0.0265227	0.875428	0.062179	0.0252451	0.043617	0.0831509	0.270557	0.071947	0.033887	0.0490315	0.0577905	0.0613278	8
mut45	0.0517939	0.0156098	0.00820506	0.0105042	0.0466257	0.0304595	0.0137068	0.011903	0.715737	0.0232432	0.0437886	0.013335	0.025272	0.035963	0.0331712	9
mut46	0.0517939	0.0156098	0.00820506	0.0105042	0.0466257	0.0304595	0.0137068	0.011903	0.715737	0.0232432	0.0437886	0.013335	0.025272	0.035963	0.0331712	9
mut47	0.0517939	0.0156098	0.00820506	0.0105042	0.0466257	0.0304595	0.0137068	0.011903	0.715737	0.0232432	0.0437886	0.013335	0.025272	0.035963	0.0331712	9
mut48	0.0517939	0.0156098	0.00820506	0.0105042	0.0466257	0.0304595	0.0137068	0.011903	0.715737	0.0232432	0.0437886	0.013335	0.025272	0.035963	0.0331712	9
mut49	0.0517939	0.0156098	0.00820506	0.0105042	0.0466257	0.0304595	0.0137068	0.011903	0.715737	0.0232432	0.0437886	0.013335	0.025272	0.035963	0.0331712	9
mut50	0.0477673	0.0173638	0.0106225	0.00957237	0.569077	0.0289949	0.0136593	0.0142606	0.0212639	0.0399101	0.0364151	0.0164859	0.0238962	0.0119379	0.0293435	10
mut51	0.0477673	0.0173638	0.0106225	0.00957237	0.569077	0.0289949	0.0136593	0.0142606	0.0212639	0.0399101	0.0364151	0.0164859	0.0238962	0.0119379	0.0293435	10
mut52	0.0477673	0.0173638	0.0106225	0.00957237	0.569077	0.0289949	0.0136593	0.0142606	0.0212639	0.0399101	0.0364151	0.0164859	0.0238962	0.0119379	0.0293435	10
mut53	0.0477673	0.0173638	0.0106225	0.00957237	0.569077	0.0289949	0.0136593	0.0142606	0.0212639	0.0399101	0.0364151	0.0164859	0.0238962	0.0119379	0.0293435	10
mut54	0.0477673	0.0173638	0.0106225	0.00957237	0.569077	0.0289949	0.0136593	0.0142606	0.0212639	0.0399101	0.0364151	0.0164859	0.0238962	0.0119379	0.0293435	10
