mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut64	0.0744484	0.0672294	0.0305285	0.454267	0.648149	12
mut65	0.0229619	0.0204615	0.0125152	0.331922	0.162831	13
mut66	0.0229619	0.0204615	0.0125152	0.331922	0.162831	13
mut67	0.0229619	0.0204615	0.0125152	0.331922	0.162831	13
mut68	0.0229619	0.0204615	0.0125152	0.331922	0.162831	13
mut69	0.0229619	0.0204615	0.0125152	0.331922	0.162831	13
mut70	0.109231	0.435792	0.155177	0.0588664	0.169723	14
mut71	0.109231	0.435792	0.155177	0.0588664	0.169723	14
mut72	0.109231	0.435792	0.155177	0.0588664	0.169723	14
mut73	0.109231	0.435792	0.155177	0.0588664	0.169723	14
mut74	0.109231	0.435792	0.155177	0.0588664	0.169723	14
mut75	0.0947543	0.438534	0.154678	0.061673	0.184811	15
mut76	0.0947543	0.438534	0.154678	0.061673	0.184811	15
mut77	0.0947543	0.438534	0.154678	0.061673	0.184811	15
mut78	0.0947543	0.438534	0.154678	0.061673	0.184811	15
mut79	0.0947543	0.438534	0.154678	0.061673	0.184811	15
mut80	0.0247193	0.021613	0.0103477	0.00989588	0.256714	16
mut81	0.0247193	0.021613	0.0103477	0.00989588	0.256714	16
mut82	0.0247193	0.021613	0.0103477	0.00989588	0.256714	16
mut83	0.0247193	0.021613	0.0103477	0.00989588	0.256714	16
mut84	0.0247193	0.021613	0.0103477	0.00989588	0.256714	16
mut85	0.0423555	0.234699	0.0856382	0.00927495	0.119581	17
mut86	0.0423555	0.234699	0.0856382	0.00927495	0.119581	17
mut87	0.0423555	0.234699	0.0856382	0.00927495	0.119581	17
mut88	0.0423555	0.234699	0.0856382	0.00927495	0.119581	17
mut89	0.0423555	0.234699	0.0856382	0.00927495	0.119581	17
mut90	0.0229289	0.133975	0.0670285	0.0417028	0.0492472	18
mut91	0.0229289	0.133975	0.0670285	0.0417028	0.0492472	18
mut92	0.0229289	0.133975	0.0670285	0.0417028	0.0492472	18
mut93	0.0229289	0.133975	0.0670285	0.0417028	0.0492472	18
mut94	0.0229289	0.133975	0.0670285	0.0417028	0.0492472	18
mut95	0.0247709	0.126296	0.0434146	0.00477868	0.0747049	19
mut96	0.0247709	0.126296	0.0434146	0.00477868	0.0747049	19
mut97	0.0247709	0.126296	0.0434146	0.00477868	0.0747049	19
mut98	0.0247709	0.126296	0.0434146	0.00477868	0.0747049	19
mut99	0.0247709	0.126296	0.0434146	0.00477868	0.0747049	19
